id,tipo,valorVenda,bairro,cidade,estado,quartos,suites,vagas,banheiros,areaConstruida,endereco_completo,url,Latitude,Longitude
165130579,Casa,1410000.0,Campeche,Florianópolis,SC,3,3,2,4,150.0,"Rua Jardim Campeche Rua M, 1266, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+campeche+florianopolis+sc+150m2+rs1410000/165130579,Erro,Erro
165130661,Casa,3200000.0,Campeche,Florianópolis,SC,15,0,8,8,258.0,"João Chagas, 288, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+15-quartos+campeche+florianopolis+sc+258m2+rs3200000/165130661,-27.6702911,-48.4846696
165130757,Apartamento,3600000.0,Cachoeira Do Bom Jesus,Florianópolis,SC,4,4,3,6,224.04,"Avenida Luiz Boiteux Piazza, 4413, Cachoeira Do Bom Jesus, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+cachoeira-do-bom-jesus+florianopolis+sc+224,04m2+rs3600000/165130757",-27.3971656,-48.4277239
165130915,Apartamento,2600000.0,Canasvieiras,Florianópolis,SC,3,3,2,3,128.35,"Rua Madre Maria Vilac, 2329, Canasvieiras, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+canasvieiras+florianopolis+sc+128,35m2+rs2600000/165130915",Erro,Erro
165130975,Apartamento,2300000.0,Centro,Florianópolis,SC,3,1,2,2,224.07,"Rua ALTAMIRO GUIMARAES, 351, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+centro+florianopolis+sc+224,07m2+rs2300000/165130975",-27.5847446,-48.5460498
165130983,Apartamento,1270000.0,Centro,Florianópolis,SC,3,1,1,2,90.0,"Rua Henrique Bruggemann, 40, Centro, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+centro+florianopolis+sc+90m2+rs1270000/165130983,-27.5899215,-48.5602411
165130995,Cobertura,2500000.0,Açores,Florianópolis,SC,4,1,2,2,144.63,"Rua das Fluoritas, 116, Açores, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+4-quartos+acores+florianopolis+sc+144,63m2+rs2500000/165130995",-27.7802845,-48.5222329
165131166,Casa,680000.0,MONTE VERDE,Florianópolis,SC,7,0,3,3,212.0,"Rua Ibatingui, 90, MONTE VERDE, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+7-quartos+monte-verde+florianopolis+sc+212m2+rs680000/165131166,-27.5603393,-48.4956242
165131191,Apartamento,2950000.0,Campeche,Florianópolis,SC,3,2,2,3,111.0,"Avenida Campeche, 1830, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+campeche+florianopolis+sc+111m2+rs2950000/165131191,-27.6695782,-48.4819138
165131201,Terreno,3900000.0,Rio Tavares,Florianópolis,SC,0,0,0,0,1010.0,"Rodovia Doutor Antônio Luiz Moura Gonzaga, 74, Rio Tavares, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+rio-tavares+florianopolis+sc+1010m2+rs3900000/165131201,-27.6569057,-48.4857159
165131233,Cobertura,4800000.0,Canasvieiras,Florianópolis,SC,3,3,2,5,262.93,"Rua Madre Maria Vilac, 2329, Canasvieiras, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+3-quartos+canasvieiras+florianopolis+sc+262,93m2+rs4800000/165131233",Erro,Erro
165131234,Terreno,980000.0,Rio Tavares,Florianópolis,SC,0,0,0,0,453.3,"Rodovia Doutor Antônio Luiz Moura Gonzaga, 1, Rio Tavares, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+rio-tavares+florianopolis+sc+453,3m2+rs980000/165131234",-27.6569057,-48.4857159
165131235,Terreno,980000.0,Rio Tavares,Florianópolis,SC,0,0,0,0,454.8,"Rodovia Doutor Antônio Luiz Moura Gonzaga, 1, Rio Tavares, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+rio-tavares+florianopolis+sc+454,8m2+rs980000/165131235",-27.6569057,-48.4857159
165131269,Casa,1185000.0,Cachoeira Do Bom Jesus,Florianópolis,SC,3,3,1,0,167.63,"Rua Quaresma Roxa, 1, Cachoeira Do Bom Jesus, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+cachoeira-do-bom-jesus+florianopolis+sc+167,63m2+rs1185000/165131269",Erro,Erro
165131275,Casa,1180000.0,Cachoeira Do Bom Jesus,Florianópolis,SC,3,3,2,4,168.68,"Rua da Quaresmeira Roxa, 2, Cachoeira Do Bom Jesus, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+cachoeira-do-bom-jesus+florianopolis+sc+168,68m2+rs1180000/165131275",-27.4225034,-48.4252768
165131288,Terreno,1800000.0,Jardim Atlântico,Florianópolis,SC,0,0,0,0,405.0,"Rua Elesbão Pinto da Luz, 440, Jardim Atlântico, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+jardim-atlantico+florianopolis+sc+405m2+rs1800000/165131288,-27.5836161,-48.60179
165131430,Casa,4500000.0,Lagoa Da Conceição,Florianópolis,SC,5,3,2,6,420.0,"Rua Deputado Waldemar Salles, 159, Lagoa Da Conceição, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+5-quartos+lagoa-da-conceicao+florianopolis+sc+420m2+rs4500000/165131430,-27.6058722,-48.4742443
165131431,Casa,460000.0,Jardim Atlântico,Florianópolis,SC,2,0,0,1,390.0,"Rua Eduardo Horn, 364, Jardim Atlântico, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+2-quartos+jardim-atlantico+florianopolis+sc+390m2+rs460000/165131431,-27.5850955,-48.6003899
165131474,Apartamento,1750000.0,Centro,Florianópolis,SC,4,1,3,4,143.0,"Rua Altamiro Guimarães, 360, Centro, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+centro+florianopolis+sc+143m2+rs1750000/165131474,-27.5847446,-48.5460498
165131505,Cobertura,1650000.0,Estreito,Florianópolis,SC,3,2,2,0,172.9,"Rua Afonso Pena, 1125, Estreito, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+3-quartos+estreito+florianopolis+sc+172,9m2+rs1650000/165131505",-27.586539,-48.5799751
165131590,Apartamento,4500000.0,Agronômica,Florianópolis,SC,3,3,3,5,303.0,"Rua Rui Barbosa, 670, Agronômica, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+agronomica+florianopolis+sc+303m2+rs4500000/165131590,-27.5751958,-48.538645
165131608,Apartamento,735000.0,Agronômica,Florianópolis,SC,2,0,1,1,71.0,"Rua Aristídes Lobo, 520, Agronômica, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+agronomica+florianopolis+sc+71m2+rs735000/165131608,-27.5740686,-48.5343368
165131618,Casa,1990000.0,Rio Tavares,Florianópolis,SC,3,1,2,3,220.0,"Rodovia Via 05 Qd L Lt 3, 2, Rio Tavares, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+rio-tavares+florianopolis+sc+220m2+rs1990000/165131618,Erro,Erro
165131715,Apartamento,650000.0,Campeche,Florianópolis,SC,1,0,1,2,48.35,"Avenida Pequeno Príncipe, 959, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+campeche+florianopolis+sc+48,35m2+rs650000/165131715",-27.6880428,-48.484071
165131748,Terreno,4700000.0,Morro Das Pedras,Florianópolis,SC,0,0,0,0,3575.0,"Servidão Meu Querido João Manoel Vieira, 1, Morro Das Pedras, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+morro-das-pedras+florianopolis+sc+3575m2+rs4700000/165131748,-27.7141074,-48.5102077
165131749,Terreno,800000.0,Açores,Florianópolis,SC,0,0,0,0,360.0,"Rua dos Rubis, 1, Açores, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+acores+florianopolis+sc+360m2+rs800000/165131749,-27.7809213,-48.530323
165131804,Sala Comercial,650000.0,Estreito,Florianópolis,SC,0,0,2,1,92.73,"Rua General Valgas Neves, 75, Estreito, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+estreito+florianopolis+sc+92,73m2+rs650000/165131804",-27.5907565,-48.5744734
165131885,Estúdio,399000.0,Centro,Florianópolis,SC,1,0,0,1,39.9,"Rua Trajano, 152, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+estudio+1-quarto+centro+florianopolis+sc+39,9m2+rs399000/165131885",-27.5961221,-48.5501468
165131962,Loja,325000.0,Pantanal,Florianópolis,SC,0,0,0,1,54.61,"Rua Vereador Frederico Veras, 159, Pantanal, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+loja+--quartos+pantanal+florianopolis+sc+54,61m2+rs325000/165131962",-27.6089222,-48.5168947
165131978,Apartamento,1600000.0,Agronômica,Florianópolis,SC,4,1,2,3,121.0,"Rua Rui Barbosa, 46, Agronômica, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+agronomica+florianopolis+sc+121m2+rs1600000/165131978,-27.5751958,-48.538645
165132026,Apartamento,1460000.0,Agronômica,Florianópolis,SC,3,1,1,4,133.89,"Rua Frei Caneca, 520, Agronômica, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+agronomica+florianopolis+sc+133,89m2+rs1460000/165132026",-27.5825972,-48.5436094
165132044,Apartamento,1250000.0,Centro,Florianópolis,SC,4,1,1,1,166.0,"Rua dos Ilhéus, 118, Centro, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+centro+florianopolis+sc+166m2+rs1250000/165132044,-27.5960607,-48.5482525
165132163,Apartamento,424500.0,Ribeirão da Ilha,Florianópolis,SC,1,0,1,1,36.45,"Rodovia Baldicero Filomeno, 3440, Ribeirão da Ilha, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+ribeirao-da-ilha+florianopolis+sc+36,45m2+rs424500/165132163",-27.7064149,-48.5086239
165132178,Casa,2500000.0,Côrrego Grande,Florianópolis,SC,4,2,2,4,220.0,"Rua José Durieux, 77, Côrrego Grande, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+corrego-grande+florianopolis+sc+220m2+rs2500000/165132178,Erro,Erro
165132200,Terreno,450000.0,Tapera da Base,Florianópolis,SC,0,0,0,0,432.25,"Travessa dos Canários, 1, Tapera da Base, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+tapera-da-base+florianopolis+sc+432,25m2+rs450000/165132200",-27.6887552,-48.5537859
165132267,Apartamento,3816000.0,Praia Brava,Florianópolis,SC,3,1,2,4,163.8,"Avenida Tom Traugott Wildi, 499, Praia Brava, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+praia-brava+florianopolis+sc+163,8m2+rs3816000/165132267",-27.3969465,-48.4168126
165132317,Terreno,3100000.0,Rio Tavares,Florianópolis,SC,0,0,0,0,1670.34,"Rua Pau de Canela, 100, Rio Tavares, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+rio-tavares+florianopolis+sc+1670,34m2+rs3100000/165132317",-27.6664801,-48.4871433
165132420,Apartamento,590000.0,Ribeirão da Ilha,Florianópolis,SC,2,1,1,2,54.48,"Rodovia Baldicero Filomeno, 3440, Ribeirão da Ilha, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+ribeirao-da-ilha+florianopolis+sc+54,48m2+rs590000/165132420",-27.7064149,-48.5086239
165132466,Casa,1450000.0,Campeche,Florianópolis,SC,2,0,1,1,129.0,"Bons Amigos, 122, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+2-quartos+campeche+florianopolis+sc+129m2+rs1450000/165132466,Erro,Erro
165132477,Apartamento,1550000.0,Agronômica,Florianópolis,SC,1,0,1,1,56.84,"Rua Frei Caneca, 160, Agronômica, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+agronomica+florianopolis+sc+56,84m2+rs1550000/165132477",-27.5825972,-48.5436094
165132524,Terreno,545000.0,Carianos,Florianópolis,SC,0,0,0,0,360.0,"Rua Arco-Íris, 1, Carianos, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+carianos+florianopolis+sc+360m2+rs545000/165132524,-27.670755,-48.5277806
165132552,Apartamento,1969000.0,Canajurê,Florianópolis,SC,2,1,2,2,109.0,"Rodovia Tertuliano Brito Xavier, 2540, Canajurê, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+canajure+florianopolis+sc+109m2+rs1969000/165132552,Erro,Erro
165132629,Casa,7500000.0,Jurerê Internacional,Florianópolis,SC,5,5,4,6,467.0,"Avenida Das Lagostas, 122, Jurerê Internacional, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+5-quartos+jurere-internacional+florianopolis+sc+467m2+rs7500000/165132629,-27.4460153,-48.5075394
165132649,Apartamento,690000.0,Ribeirão da Ilha,Florianópolis,SC,2,1,1,2,50.82,"Rua Cedro Rosa do Sul, 47, Ribeirão da Ilha, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+ribeirao-da-ilha+florianopolis+sc+50,82m2+rs690000/165132649",-27.7034706,-48.5197085
165132660,Sala Comercial,180000.0,Trindade,Florianópolis,SC,0,0,1,1,26.1,"Rua Lauro Linhares, 2123, Trindade, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+trindade+florianopolis+sc+26,1m2+rs180000/165132660",-27.5796818,-48.5261161
165132746,Duplex,3200000.0,Jurerê,Florianópolis,SC,3,3,2,4,119.75,"Rua das Moreias, 103, Jurerê, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+duplex+3-quartos+jurere+florianopolis+sc+119,75m2+rs3200000/165132746",-27.4421621,-48.491363
165132866,Estúdio,575000.0,Saco Grande,Florianópolis,SC,1,1,1,0,47.0,"Rodovia Virgílio Várzea, 1000, Saco Grande, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+estudio+1-quarto+saco-grande+florianopolis+sc+47m2+rs575000/165132866,-27.537159,-48.5085245
165132867,Apartamento,1290000.0,Centro,Florianópolis,SC,3,1,1,2,82.67,"Rua Cristóvão Nunes Pires, 180, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+centro+florianopolis+sc+82,67m2+rs1290000/165132867",-27.5937487,-48.5589481
165132871,Apartamento,998000.0,Campeche,Florianópolis,SC,2,1,1,2,75.97,"Rua Heloisa Rojo Machado, 111, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+campeche+florianopolis+sc+75,97m2+rs998000/165132871",-27.7010513,-48.4981404
165133074,Casa,10490000.0,Joao Paulo,Florianópolis,SC,4,2,2,5,363.0,"Rua Osvaldo Calixto de Lima, 740, Joao Paulo, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+joao-paulo+florianopolis+sc+363m2+rs10490000/165133074,-27.5581165,-48.5072789
165133098,Apartamento,590000.0,Estreito,Florianópolis,SC,1,0,1,1,45.63,"Rua Araci Vaz Callado, 1564, Estreito, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+estreito+florianopolis+sc+45,63m2+rs590000/165133098",-27.5846338,-48.5781062
165133102,Casa,2400000.0,Côrrego Grande,Florianópolis,SC,3,1,4,4,232.0,"Rua Professor Walter de Bona Castelan, 256, Côrrego Grande, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+corrego-grande+florianopolis+sc+232m2+rs2400000/165133102,-27.5985001,-48.5028355
165133118,Apartamento,640000.0,Agronômica,Florianópolis,SC,3,1,1,2,94.72,"Rua Delminda Silveira, 435, Agronômica, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+agronomica+florianopolis+sc+94,72m2+rs640000/165133118",-27.5791397,-48.5260486
165133119,Apartamento,720000.0,Ribeirão da Ilha,Florianópolis,SC,2,1,1,2,59.67,"Rua Cedro Rosa do Sul, 47, Ribeirão da Ilha, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+ribeirao-da-ilha+florianopolis+sc+59,67m2+rs720000/165133119",-27.7034706,-48.5197085
165133154,Apartamento,480000.0,Centro,Florianópolis,SC,2,0,0,2,80.03,"Rua Pedro Soares, 28, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+centro+florianopolis+sc+80,03m2+rs480000/165133154",-27.596580850000002,-48.54706053343788
165133230,Apartamento,949900.0,Trindade,Florianópolis,SC,3,1,2,2,103.65,"Rua Cristiano Wanderley Faria, 60, Trindade, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+trindade+florianopolis+sc+103,65m2+rs949900/165133230",Erro,Erro
165133234,Apartamento,800000.0,Carvoeira,Florianópolis,SC,2,1,2,2,76.0,"Rua Capitão Romualdo de Barros, 611, Carvoeira, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+carvoeira+florianopolis+sc+76m2+rs800000/165133234,-27.6049093,-48.529747
165133245,Apartamento,4550000.0,Agronômica,Florianópolis,SC,2,2,2,4,162.81,"Paulo Zimmer, 55, Agronômica, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+agronomica+florianopolis+sc+162,81m2+rs4550000/165133245",-27.5743046,-48.5384626
165133268,Casa,2650000.0,Ingleses Do Rio Vermelho,Florianópolis,SC,4,3,2,4,233.74,"Rua Arnaldo Luz, 415, Ingleses Do Rio Vermelho, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+ingleses-do-rio-vermelho+florianopolis+sc+233,74m2+rs2650000/165133268",-27.4329705,-48.4035159
165133303,Apartamento,1045000.0,Centro,Florianópolis,SC,2,2,1,3,89.56,"Rua Almirante Lamego, 747, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+centro+florianopolis+sc+89,56m2+rs1045000/165133303",-27.5898677,-48.5602648
165133403,Apartamento,850000.0,Côrrego Grande,Florianópolis,SC,4,2,1,3,118.0,"Rua João Pio Duarte Silva, 602, Côrrego Grande, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+corrego-grande+florianopolis+sc+118m2+rs850000/165133403,-27.6004558,-48.499323
165133416,Terreno,3888000.0,Agronômica,Florianópolis,SC,0,0,0,0,486.0,"Rua Delminda Silveira, 382, Agronômica, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+agronomica+florianopolis+sc+486m2+rs3888000/165133416,-27.5791397,-48.5260486
165133417,Terreno,2880000.0,Agronômica,Florianópolis,SC,0,0,0,0,360.0,"Rua Delminda Silveira, 168, Agronômica, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+agronomica+florianopolis+sc+360m2+rs2880000/165133417,-27.5791397,-48.5260486
165133451,Apartamento,1800000.0,Santinho,Florianópolis,SC,3,3,3,4,165.88,"Estrada Vereador Onildo Lemos, 2345, Santinho, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+santinho+florianopolis+sc+165,88m2+rs1800000/165133451",-27.4637465,-48.3809636
165133554,Apartamento,1856100.0,Lagoa Da Conceição,Florianópolis,SC,3,2,1,3,123.74,"Rua Laurindo Januário da Silveira, 4699, Lagoa Da Conceição, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+lagoa-da-conceicao+florianopolis+sc+123,74m2+rs1856100/165133554",-27.6329199,-48.471641
165133567,Apartamento,2441850.0,Lagoa Da Conceição,Florianópolis,SC,3,2,1,3,162.79,"Rua Laurindo Januário da Silveira, 4699, Lagoa Da Conceição, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+lagoa-da-conceicao+florianopolis+sc+162,79m2+rs2441850/165133567",-27.6329199,-48.471641
165133575,Casa,2100000.0,Sambaqui,Florianópolis,SC,3,2,5,3,157.81,"Rua Durval Pires da Cunha, 93, Sambaqui, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+sambaqui+florianopolis+sc+157,81m2+rs2100000/165133575",-27.4905531,-48.5310931
165133585,Terreno,1152000.0,Agronômica,Florianópolis,SC,0,0,0,0,132.0,"Rua Delminda Silveira, 398, Agronômica, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+agronomica+florianopolis+sc+132m2+rs1152000/165133585,-27.5791397,-48.5260486
165133586,Apartamento,1368900.0,Campeche,Florianópolis,SC,2,1,1,2,91.26,"Avenida Campeche, 2226, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+campeche+florianopolis+sc+91,26m2+rs1368900/165133586",-27.6695782,-48.4819138
165133594,Apartamento,7900000.0,Beira Mar,Florianópolis,SC,4,4,3,6,335.69,"Avenida Jornalista Rubens de Arruda Ramos, 1478, Beira Mar, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+beira-mar+florianopolis+sc+335,69m2+rs7900000/165133594",-27.5875072,-48.5567276
165133692,Apartamento,530000.0,Coqueiros,Florianópolis,SC,3,1,1,3,101.0,"Rua Doutor Abel Capela, 41, Coqueiros, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+coqueiros+florianopolis+sc+101m2+rs530000/165133692,-27.60816845,-48.579076502491105
